Attaching to fraud-detection-quarkus_kafka_1, fraud-detection-quarkus_aggregator_1, fraud-detection-quarkus_producer_1, fraud-detection-quarkus_zookeeper_1
[33mkafka_1       |[0m [2020-02-24 16:26:04,689] INFO Registered kafka:type=kafka.Log4jController MBean (kafka.utils.Log4jControllerRegistration$)
[33mkafka_1       |[0m [2020-02-24 16:26:13,895] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-33 (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,895] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-36 (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,895] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-39 (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,895] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-42 (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,895] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-45 (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,895] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-48 (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,912] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-22 in 24 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,915] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-25 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,916] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-28 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,920] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-31 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,921] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-34 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,929] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-37 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,932] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-40 in 3 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,933] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-43 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,933] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-46 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,934] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-49 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,934] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-41 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,935] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-44 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,935] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-47 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,936] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-1 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,936] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-4 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,937] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-7 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,937] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-10 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,938] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-13 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,938] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-16 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,939] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-19 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,940] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-2 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,940] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-5 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,941] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-8 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,941] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-11 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,942] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-14 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,942] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-17 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,943] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-20 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,944] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-23 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,944] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-26 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,944] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-29 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,945] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-32 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,945] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-35 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,946] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-38 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,946] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-0 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,947] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-3 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,947] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-6 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,948] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-9 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,949] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-12 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,949] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-15 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,950] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-18 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,951] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-21 in 1 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,951] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-24 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,952] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-27 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,952] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-30 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,953] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-33 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,953] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-36 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,954] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-39 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,954] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-42 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,955] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-45 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:13,955] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-48 in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[33mkafka_1       |[0m [2020-02-24 16:26:14,064] INFO [GroupCoordinator 0]: Preparing to rebalance group temperature-aggregator in state PreparingRebalance with old generation 0 (__consumer_offsets-30) (reason: Adding new member temperature-aggregator-c22f0a10-0d8e-4d0c-ba43-a8c928e84a17-StreamThread-1-consumer-7d2ddaab-1c29-41c4-b36c-bb9911885c98) (kafka.coordinator.group.GroupCoordinator)
[33mkafka_1       |[0m [2020-02-24 16:26:14,115] INFO [GroupCoordinator 0]: Stabilized group temperature-aggregator generation 1 (__consumer_offsets-30) (kafka.coordinator.group.GroupCoordinator)
[33mkafka_1       |[0m [2020-02-24 16:26:14,175] INFO Topic creation Map(temperature-aggregator-transactions-store-changelog-2 -> ArrayBuffer(0), temperature-aggregator-transactions-store-changelog-1 -> ArrayBuffer(0), temperature-aggregator-transactions-store-changelog-0 -> ArrayBuffer(0)) (kafka.zk.AdminZkClient)
[33mkafka_1       |[0m [2020-02-24 16:26:14,212] INFO [ReplicaFetcherManager on broker 0] Removed fetcher for partitions Set(temperature-aggregator-transactions-store-changelog-0, temperature-aggregator-transactions-store-changelog-1, temperature-aggregator-transactions-store-changelog-2) (kafka.server.ReplicaFetcherManager)
[33mkafka_1       |[0m [2020-02-24 16:26:14,217] INFO [Log partition=temperature-aggregator-transactions-store-changelog-0, dir=/tmp/kafka-logs] Loading producer state till offset 0 with message format version 2 (kafka.log.Log)
[33mkafka_1       |[0m [2020-02-24 16:26:14,217] INFO [Log partition=temperature-aggregator-transactions-store-changelog-0, dir=/tmp/kafka-logs] Completed load of log with 1 segments, log start offset 0 and log end offset 0 in 2 ms (kafka.log.Log)
[33mkafka_1       |[0m [2020-02-24 16:26:14,218] INFO Created log for partition temperature-aggregator-transactions-store-changelog-0 in /tmp/kafka-logs with properties {compression.type -> producer, message.format.version -> 2.1-IV2, file.delete.delay.ms -> 60000, max.message.bytes -> 1000012, min.compaction.lag.ms -> 0, message.timestamp.type -> CreateTime, message.downconversion.enable -> true, min.insync.replicas -> 1, segment.jitter.ms -> 0, preallocate -> false, min.cleanable.dirty.ratio -> 0.5, index.interval.bytes -> 4096, unclean.leader.election.enable -> false, retention.bytes -> -1, delete.retention.ms -> 86400000, cleanup.policy -> compact, flush.ms -> 9223372036854775807, segment.ms -> 604800000, segment.bytes -> 1073741824, retention.ms -> 604800000, message.timestamp.difference.max.ms -> 9223372036854775807, segment.index.bytes -> 10485760, flush.messages -> 9223372036854775807}. (kafka.log.LogManager)
[33mkafka_1       |[0m [2020-02-24 16:26:14,219] INFO [Partition temperature-aggregator-transactions-store-changelog-0 broker=0] No checkpointed highwatermark is found for partition temperature-aggregator-transactions-store-changelog-0 (kafka.cluster.Partition)
[33mkafka_1       |[0m [2020-02-24 16:26:14,219] INFO Replica loaded for partition temperature-aggregator-transactions-store-changelog-0 with initial high watermark 0 (kafka.cluster.Replica)
[33mkafka_1       |[0m [2020-02-24 16:26:14,219] INFO [Partition temperature-aggregator-transactions-store-changelog-0 broker=0] temperature-aggregator-transactions-store-changelog-0 starts at Leader Epoch 0 from offset 0. Previous Leader Epoch was: -1 (kafka.cluster.Partition)
[33mkafka_1       |[0m [2020-02-24 16:26:14,225] INFO [Log partition=temperature-aggregator-transactions-store-changelog-1, dir=/tmp/kafka-logs] Loading producer state till offset 0 with message format version 2 (kafka.log.Log)
[33mkafka_1       |[0m [2020-02-24 16:26:14,225] INFO [Log partition=temperature-aggregator-transactions-store-changelog-1, dir=/tmp/kafka-logs] Completed load of log with 1 segments, log start offset 0 and log end offset 0 in 1 ms (kafka.log.Log)
